GameID,Team,OpposingTeam,WinLoss,GoalsScored,GoalsConceded,GameType,GameDate,Stadium,City,Country,Year
1447,Czechoslovakia ,Germany,L,0,1,Quarter Final,07/01/90, San Siro, Milan,Italy,1990
1448,England,Cameroon ,W,3,2,Quarter Final,07/01/90, Stadio San Paolo, Naples,Italy,1990
1448,Cameroon ,England,L,2,3,Quarter Final,07/01/90, Stadio San Paolo, Naples,Italy,1990
1449,Italy,Argentina ,L,3,4,Semi Final,07/03/90, Stadio San Paolo, Naples,Italy,1990
1449,Argentina ,Italy,W,4,3,Semi Final,07/03/90, Stadio San Paolo, Naples,Italy,1990
1450,Germany,England ,W,4,3,Semi Final,07/04/90, Stadio delle Alpi, Turin,Italy,1990
1450,England ,Germany,L,3,4,Semi Final,07/04/90, Stadio delle Alpi, Turin,Italy,1990
1451,Italy,England ,W,2,1,Third Place,07/07/90, Stadio San Nicola, Bari,Italy,1990
1451,England ,Italy,L,1,2,Third Place,07/07/90, Stadio San Nicola, Bari,Italy,1990
1452,Germany,Argentina ,W,1,0,Final,07/08/90, Stadio Olimpico, Rome,Italy,1990
1452,Argentina ,Germany,L,0,1,Final,07/08/90, Stadio Olimpico, Rome,Italy,1990
1501,Germany,Bolivia,W,1,0,Group,06/17/94, Soldier Field, Chicago,United States,1994
1501,Bolivia,Germany,L,0,1,Group,06/17/94, Soldier Field, Chicago,United States,1994
1502,Spain,South Korea,T,2,2,Group,06/17/94, Cotton Bowl, Dallas,United States,1994
1502,South Korea,Spain,T,2,2,Group,06/17/94, Cotton Bowl, Dallas,United States,1994
1503,United States,Switzerland,T,1,1,Group,06/18/94, Pontiac Silverdome, Pontiac,United States,1994
1503,Switzerland,United States,T,1,1,Group,06/18/94, Pontiac Silverdome, Pontiac,United States,1994
1504,Italy,Ireland,L,0,1,Group,06/18/94, Giants Stadium, East Rutherford,United States,1994
1504,Ireland,Italy,W,1,0,Group,06/18/94, Giants Stadium, East Rutherford,United States,1994
1505,Colombia,Romania,L,1,3,Group,06/18/94, Rose Bowl, Pasadena,United States,1994
1505,Romania,Colombia,W,3,1,Group,06/18/94, Rose Bowl, Pasadena,United States,1994
1506,Belgium,Morocco,W,1,0,Group,06/19/94, Citrus Bowl, Orlando,United States,1994
1506,Morocco,Belgium,L,0,1,Group,06/19/94, Citrus Bowl, Orlando,United States,1994
1507,Norway,Mexico,W,1,0,Group,06/19/94, RFK Stadium, Washington,United States,1994
1507,Mexico,Norway,L,0,1,Group,06/19/94, RFK Stadium, Washington,United States,1994
1508,Cameroon,Sweden,T,2,2,Group,06/19/94, Rose Bowl, Pasadena,United States,1994
1508,Sweden,Cameroon,T,2,2,Group,06/19/94, Rose Bowl, Pasadena,United States,1994
1509,Brazil,Russia,W,2,0,Group,06/20/94, Stanford Stadium, Stanford,United States,1994
1509,Russia,Brazil,L,0,2,Group,06/20/94, Stanford Stadium, Stanford,United States,1994
1510,Netherlands,Saudi Arabia,W,2,1,Group,06/20/94, RFK Stadium, Washington,United States,1994
1510,Saudi Arabia,Netherlands,L,1,2,Group,06/20/94, RFK Stadium, Washington,United States,1994
1511,Argentina,Greece,W,4,0,Group,06/21/94, Foxboro Stadium, Foxborough,United States,1994
1511,Greece,Argentina,L,0,4,Group,06/21/94, Foxboro Stadium, Foxborough,United States,1994
1512,Germany,Spain,T,1,1,Group,06/21/94, Soldier Field, Chicago,United States,1994
1512,Spain,Germany,T,1,1,Group,06/21/94, Soldier Field, Chicago,United States,1994
1513,Nigeria,Bulgaria,W,3,0,Group,06/21/94, Cotton Bowl, Dallas,United States,1994
1513,Bulgaria,Nigeria,L,0,3,Group,06/21/94, Cotton Bowl, Dallas,United States,1994
1514,Romania,Switzerland,L,1,4,Group,06/22/94, Pontiac Silverdome, Pontiac,United States,1994
1514,Switzerland,Romania,W,4,1,Group,06/22/94, Pontiac Silverdome, Pontiac,United States,1994
1515,United States,Colombia,W,2,1,Group,06/22/94, Rose Bowl, Pasadena,United States,1994
1515,Colombia,United States,L,1,2,Group,06/22/94, Rose Bowl, Pasadena,United States,1994
1516,Italy,Norway,W,1,0,Group,06/23/94, Giants Stadium, East Rutherford,United States,1994
1516,Norway,Italy,L,0,1,Group,06/23/94, Giants Stadium, East Rutherford,United States,1994
1517,South Korea,Bolivia,T,0,0,Group,06/23/94, Foxboro Stadium, Foxborough,United States,1994
1517,Bolivia,South Korea,T,0,0,Group,06/23/94, Foxboro Stadium, Foxborough,United States,1994
1518,Mexico,Ireland,W,2,1,Group,06/24/94, Citrus Bowl, Orlando,United States,1994
1518,Ireland,Mexico,L,1,2,Group,06/24/94, Citrus Bowl, Orlando,United States,1994
1519,Brazil,Cameroon,W,3,0,Group,06/24/94, Stanford Stadium, Stanford,United States,1994
1519,Cameroon,Brazil,L,0,3,Group,06/24/94, Stanford Stadium, Stanford,United States,1994
1520,Sweden,Russia,W,3,1,Group,06/24/94, Pontiac Silverdome, Pontiac,United States,1994
1520,Russia,Sweden,L,1,3,Group,06/24/94, Pontiac Silverdome, Pontiac,United States,1994
1521,Belgium,Netherlands,W,1,0,Group,06/25/94, Citrus Bowl, Orlando,United States,1994
1521,Netherlands,Belgium,L,0,1,Group,06/25/94, Citrus Bowl, Orlando,United States,1994
1522,Saudi Arabia,Morocco,W,2,1,Group,06/25/94, Giants Stadium, East Rutherford,United States,1994
1522,Morocco,Saudi Arabia,L,1,2,Group,06/25/94, Giants Stadium, East Rutherford,United States,1994
1523,Argentina,Nigeria,W,2,1,Group,06/25/94, Foxboro Stadium, Foxborough,United States,1994
1523,Nigeria,Argentina,L,1,2,Group,06/25/94, Foxboro Stadium, Foxborough,United States,1994
1524,Greece,Bulgaria,L,0,4,Group,06/26/94, Soldier Field, Chicago,United States,1994
1524,Bulgaria,Greece,W,4,0,Group,06/26/94, Soldier Field, Chicago,United States,1994
1525,United States,Romania,L,0,1,Group,06/26/94, Rose Bowl, Pasadena,United States,1994
1525,Romania,United States,W,1,0,Group,06/26/94, Rose Bowl, Pasadena,United States,1994
1526,Switzerland,Colombia,L,0,2,Group,06/26/94, Stanford Stadium, Stanford,United States,1994
1526,Colombia,Switzerland,W,2,0,Group,06/26/94, Stanford Stadium, Stanford,United States,1994
1527,Bolivia,Spain,L,1,3,Group,06/27/94, Soldier Field, Chicago,United States,1994
1527,Spain,Bolivia,W,3,1,Group,06/27/94, Soldier Field, Chicago,United States,1994
1528,Germany,South Korea,W,3,2,Group,06/27/94, Cotton Bowl, Dallas,United States,1994
1528,South Korea,Germany,L,2,3,Group,06/27/94, Cotton Bowl, Dallas,United States,1994
1529,Ireland,Norway,T,0,0,Group,06/28/94, Giants Stadium, East Rutherford,United States,1994
1529,Norway,Ireland,T,0,0,Group,06/28/94, Giants Stadium, East Rutherford,United States,1994
1530,Italy,Mexico,T,1,1,Group,06/28/94, RFK Stadium, Washington,United States,1994
1530,Mexico,Italy,T,1,1,Group,06/28/94, RFK Stadium, Washington,United States,1994
1531,Russia,Cameroon,W,6,1,Group,06/28/94, Stanford Stadium, Stanford,United States,1994
1531,Cameroon,Russia,L,1,6,Group,06/28/94, Stanford Stadium, Stanford,United States,1994
1532,Brazil,Sweden,T,1,1,Group,06/28/94, Pontiac Silverdome, Pontiac,United States,1994
1532,Sweden,Brazil,T,1,1,Group,06/28/94, Pontiac Silverdome, Pontiac,United States,1994
1533,Morocco,Netherlands,L,1,2,Group,06/29/94, Citrus Bowl, Orlando,United States,1994
1533,Netherlands,Morocco,W,2,1,Group,06/29/94, Citrus Bowl, Orlando,United States,1994
1534,Belgium,Saudi Arabia,L,0,1,Group,06/29/94, RFK Stadium, Washington,United States,1994
1534,Saudi Arabia,Belgium,W,1,0,Group,06/29/94, RFK Stadium, Washington,United States,1994
1535,Greece,Nigeria,L,0,2,Group,06/30/94, Foxboro Stadium, Foxborough,United States,1994
1535,Nigeria,Greece,W,2,0,Group,06/30/94, Foxboro Stadium, Foxborough,United States,1994
1536,Argentina,Bulgaria,L,0,2,Group,06/30/94, Cotton Bowl, Dallas,United States,1994
1536,Bulgaria,Argentina,W,2,0,Group,06/30/94, Cotton Bowl, Dallas,United States,1994
1537,Germany,Belgium,W,3,2,Round of 16,07/02/94, Soldier Field, Chicago,United States,1994
1537,Belgium,Germany,L,2,3,Round of 16,07/02/94, Soldier Field, Chicago,United States,1994
1538,Spain,Switzerland,W,3,0,Round of 16,07/02/94, RFK Stadium, Washington,United States,1994
1538,Switzerland,Spain,L,0,3,Round of 16,07/02/94, RFK Stadium, Washington,United States,1994
1539,Saudi Arabia,Sweden,L,1,3,Round of 16,07/03/94, Cotton Bowl, Dallas,United States,1994
1539,Sweden,Saudi Arabia,W,3,1,Round of 16,07/03/94, Cotton Bowl, Dallas,United States,1994
1540,Romania,Argentina,W,3,2,Round of 16,07/03/94, Rose Bowl, Pasadena,United States,1994
1540,Argentina,Romania,L,2,3,Round of 16,07/03/94, Rose Bowl, Pasadena,United States,1994
1541,Netherlands,Ireland,W,2,0,Round of 16,07/04/94, Citrus Bowl, Orlando,United States,1994
1541,Ireland,Netherlands,L,0,2,Round of 16,07/04/94, Citrus Bowl, Orlando,United States,1994
1542,Brazil,United States,W,1,0,Round of 16,07/04/94, Stanford Stadium, Stanford,United States,1994
1542,United States,Brazil,L,0,1,Round of 16,07/04/94, Stanford Stadium, Stanford,United States,1994
1543,Nigeria,Italy,L,1,2,Round of 16,07/05/94, Foxboro Stadium, Foxborough,United States,1994
1543,Italy,Nigeria,W,2,1,Round of 16,07/05/94, Foxboro Stadium, Foxborough,United States,1994
1544,Mexico,Bulgaria,L,1,3,Round of 16,07/05/94, Giants Stadium, East Rutherford,United States,1994
1544,Bulgaria,Mexico,W,3,1,Round of 16,07/05/94, Giants Stadium, East Rutherford,United States,1994
1545,Italy,Spain,W,2,1,Quarter Final,07/09/94, Foxboro Stadium, Foxborough,United States,1994
1545,Spain,Italy,L,1,2,Quarter Final,07/09/94, Foxboro Stadium, Foxborough,United States,1994
1546,Netherlands,Brazil,L,2,3,Quarter Final,07/09/94, Cotton Bowl, Dallas,United States,1994
1546,Brazil,Netherlands,W,3,2,Quarter Final,07/09/94, Cotton Bowl, Dallas,United States,1994
1547,Bulgaria,Germany,W,2,1,Quarter Final,07/10/94, Giants Stadium, East Rutherford,United States,1994
1547,Germany,Bulgaria,L,1,2,Quarter Final,07/10/94, Giants Stadium, East Rutherford,United States,1994
1548,Romania,Sweden,L,4,5,Quarter Final,07/10/94, Stanford Stadium, Stanford,United States,1994
1548,Sweden,Romania,W,5,4,Quarter Final,07/10/94, Stanford Stadium, Stanford,United States,1994
1549,Bulgaria,Italy,L,1,2,Semi Final,07/13/94, Giants Stadium, East Rutherford,United States,1994
1549,Italy,Bulgaria,W,2,1,Semi Final,07/13/94, Giants Stadium, East Rutherford,United States,1994
1550,Sweden,Brazil,L,0,1,Semi Final,07/13/94, Rose Bowl, Pasadena,United States,1994
1550,Brazil,Sweden,W,1,0,Semi Final,07/13/94, Rose Bowl, Pasadena,United States,1994
1551,Sweden,Bulgaria,W,4,0,Third Place,07/16/94, Rose Bowl, Pasadena,United States,1994
1551,Bulgaria,Sweden,L,0,4,Third Place,07/16/94, Rose Bowl, Pasadena,United States,1994
1552,Brazil,Italy,W,3,2,Final,07/17/94, Rose Bowl, Pasadena,United States,1994
1552,Italy,Brazil,L,2,3,Final,07/17/94, Rose Bowl, Pasadena,United States,1994
1601,Brazil,Scotland,W,2,1,Group,06/10/98, Stade de France, Saint-Denis,France,1998
1601,Scotland,Brazil,L,1,2,Group,06/10/98, Stade de France, Saint-Denis,France,1998
1602,Morocco,Norway,T,2,2,Group,06/10/98, Stade de la Mosson, Montpellier,France,1998
1602,Norway,Morocco,T,2,2,Group,06/10/98, Stade de la Mosson, Montpellier,France,1998
1603,Cameroon,Austria,T,1,1,Group,06/11/98, Stade de Toulouse, Toulouse,France,1998
1603,Austria,Cameroon,T,1,1,Group,06/11/98, Stade de Toulouse, Toulouse,France,1998
1604,Italy,Chile,T,2,2,Group,06/11/98, Parc Lescure, Bordeaux,France,1998
1604,Chile,Italy,T,2,2,Group,06/11/98, Parc Lescure, Bordeaux,France,1998
1605,Saudi Arabia,Denmark,L,0,1,Group,06/12/98, Stade Félix Bollaert, Lens,France,1998
1605,Denmark,Saudi Arabia,W,1,0,Group,06/12/98, Stade Félix Bollaert, Lens,France,1998
1606,France,South Africa,W,3,0,Group,06/12/98, Stade Vélodrome, Marseille,France,1998
1606,South Africa,France,L,0,3,Group,06/12/98, Stade Vélodrome, Marseille,France,1998
1607,Paraguay,Bulgaria,T,0,0,Group,06/12/98, Stade de la Mosson, Montpellier,France,1998
1607,Bulgaria,Paraguay,T,0,0,Group,06/12/98, Stade de la Mosson, Montpellier,France,1998
1608,Netherlands,Belgium,T,0,0,Group,06/13/98, Stade de France, Saint-Denis,France,1998
1608,Belgium,Netherlands,T,0,0,Group,06/13/98, Stade de France, Saint-Denis,France,1998
1609,South Korea,Mexico,L,1,3,Group,06/13/98, Stade Gerland, Lyon,France,1998
1609,Mexico,South Korea,W,3,1,Group,06/13/98, Stade Gerland, Lyon,France,1998
1610,Spain,Nigeria,L,2,3,Group,06/13/98, Stade de la Beaujoire, Nantes,France,1998
1610,Nigeria,Spain,W,3,2,Group,06/13/98, Stade de la Beaujoire, Nantes,France,1998
1611,Jamaica,Croatia,L,1,3,Group,06/14/98, Stade Félix Bollaert, Lens,France,1998
1611,Croatia,Jamaica,W,3,1,Group,06/14/98, Stade Félix Bollaert, Lens,France,1998
1612,Yugoslavia,Iran,W,1,0,Group,06/14/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1612,Iran,Yugoslavia,L,0,1,Group,06/14/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1613,Argentina,Japan,W,1,0,Group,06/14/98, Stade de Toulouse, Toulouse,France,1998
1613,Japan,Argentina,L,0,1,Group,06/14/98, Stade de Toulouse, Toulouse,France,1998
1614,Germany,United States,W,2,0,Group,06/15/98, Parc des Princes, Paris,France,1998
1614,United States,Germany,L,0,2,Group,06/15/98, Parc des Princes, Paris,France,1998
1615,Romania,Colombia,W,1,0,Group,06/15/98, Stade Gerland, Lyon,France,1998
1615,Colombia,Romania,L,0,1,Group,06/15/98, Stade Gerland, Lyon,France,1998
1616,England,Tunisia,W,2,0,Group,06/15/98, Stade Vélodrome, Marseille,France,1998
1616,Tunisia,England,L,0,2,Group,06/15/98, Stade Vélodrome, Marseille,France,1998
1617,Scotland,Norway,T,1,1,Group,06/16/98, Parc Lescure, Bordeaux,France,1998
1617,Norway,Scotland,T,1,1,Group,06/16/98, Parc Lescure, Bordeaux,France,1998
1618,Brazil,Morocco,W,3,0,Group,06/16/98, Stade de la Beaujoire, Nantes,France,1998
1618,Morocco,Brazil,L,0,3,Group,06/16/98, Stade de la Beaujoire, Nantes,France,1998
1619,Chile,Austria,T,1,1,Group,06/17/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1619,Austria,Chile,T,1,1,Group,06/17/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1620,Italy,Cameroon,W,3,0,Group,06/17/98, Stade de la Mosson, Montpellier,France,1998
1620,Cameroon,Italy,L,0,3,Group,06/17/98, Stade de la Mosson, Montpellier,France,1998
1621,France,Saudi Arabia,W,4,0,Group,06/18/98, Stade de France, Saint-Denis,France,1998
1621,Saudi Arabia,France,L,0,4,Group,06/18/98, Stade de France, Saint-Denis,France,1998
1622,South Africa,Denmark,T,1,1,Group,06/18/98, Stade de Toulouse, Toulouse,France,1998
1622,Denmark,South Africa,T,1,1,Group,06/18/98, Stade de Toulouse, Toulouse,France,1998
1623,Nigeria,Bulgaria,W,1,0,Group,06/19/98, Parc des Princes, Paris,France,1998
1623,Bulgaria,Nigeria,L,0,1,Group,06/19/98, Parc des Princes, Paris,France,1998
1624,Spain,Paraguay,T,0,0,Group,06/19/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1624,Paraguay,Spain,T,0,0,Group,06/19/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1625,Netherlands,South Korea,W,5,0,Group,06/20/98, Stade Vélodrome, Marseille,France,1998
1625,South Korea,Netherlands,L,0,5,Group,06/20/98, Stade Vélodrome, Marseille,France,1998
1626,Belgium,Mexico,T,2,2,Group,06/20/98, Parc Lescure, Bordeaux,France,1998
1626,Mexico,Belgium,T,2,2,Group,06/20/98, Parc Lescure, Bordeaux,France,1998
1627,Japan,Croatia,L,0,1,Group,06/20/98, Stade de la Beaujoire, Nantes,France,1998
1627,Croatia,Japan,W,1,0,Group,06/20/98, Stade de la Beaujoire, Nantes,France,1998
1628,Argentina,Jamaica,W,5,0,Group,06/21/98, Parc des Princes, Paris,France,1998
1628,Jamaica,Argentina,L,0,5,Group,06/21/98, Parc des Princes, Paris,France,1998
1629,Germany,Yugoslavia,T,2,2,Group,06/21/98, Stade Félix Bollaert, Lens,France,1998
1629,Yugoslavia,Germany,T,2,2,Group,06/21/98, Stade Félix Bollaert, Lens,France,1998
1630,United States,Iran,L,1,2,Group,06/21/98, Stade Gerland, Lyon,France,1998
1630,Iran,United States,W,2,1,Group,06/21/98, Stade Gerland, Lyon,France,1998
1631,Colombia,Tunisia,W,1,0,Group,06/22/98, Stade de la Mosson, Montpellier,France,1998
1631,Tunisia,Colombia,L,0,1,Group,06/22/98, Stade de la Mosson, Montpellier,France,1998
1632,Romania,England,W,2,1,Group,06/22/98, Stade de Toulouse, Toulouse,France,1998
1632,England,Romania,L,1,2,Group,06/22/98, Stade de Toulouse, Toulouse,France,1998
1633,Italy,Austria,W,2,1,Group,06/23/98, Stade de France, Saint-Denis,France,1998
1633,Austria,Italy,L,1,2,Group,06/23/98, Stade de France, Saint-Denis,France,1998
1634,Scotland,Morocco,L,0,3,Group,06/23/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1634,Morocco,Scotland,W,3,0,Group,06/23/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1635,Brazil,Norway,L,1,2,Group,06/23/98, Stade Vélodrome, Marseille,France,1998
1635,Norway,Brazil,W,2,1,Group,06/23/98, Stade Vélodrome, Marseille,France,1998
1636,Chile,Cameroon,T,1,1,Group,06/23/98, Stade de la Beaujoire, Nantes,France,1998
1636,Cameroon,Chile,T,1,1,Group,06/23/98, Stade de la Beaujoire, Nantes,France,1998
1637,Spain,Bulgaria,W,6,1,Group,06/24/98, Stade Félix Bollaert, Lens,France,1998
1637,Bulgaria,Spain,L,1,6,Group,06/24/98, Stade Félix Bollaert, Lens,France,1998
1638,France,Denmark,W,2,1,Group,06/24/98, Stade Gerland, Lyon,France,1998
1638,Denmark,France,L,1,2,Group,06/24/98, Stade Gerland, Lyon,France,1998
1639,Nigeria,Paraguay,L,1,3,Group,06/24/98, Stade de Toulouse, Toulouse,France,1998
1639,Paraguay,Nigeria,W,3,1,Group,06/24/98, Stade de Toulouse, Toulouse,France,1998
1640,South Africa,Saudi Arabia,T,2,2,Group,06/24/98, Parc Lescure, Bordeaux,France,1998
1640,Saudi Arabia,South Africa,T,2,2,Group,06/24/98, Parc Lescure, Bordeaux,France,1998
1641,Belgium,South Korea,T,1,1,Group,06/25/98, Parc des Princes, Paris,France,1998
1641,South Korea,Belgium,T,1,1,Group,06/25/98, Parc des Princes, Paris,France,1998
1642,Netherlands,Mexico,T,2,2,Group,06/25/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1642,Mexico,Netherlands,T,2,2,Group,06/25/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1643,Germany,Iran,W,2,0,Group,06/25/98, Stade de la Mosson, Montpellier,France,1998
1643,Iran,Germany,L,0,2,Group,06/25/98, Stade de la Mosson, Montpellier,France,1998
1644,United States,Yugoslavia,L,0,1,Group,06/25/98, Stade de la Beaujoire, Nantes,France,1998
1644,Yugoslavia,United States,W,1,0,Group,06/25/98, Stade de la Beaujoire, Nantes,France,1998
1645,Romania,Tunisia,T,1,1,Group,06/26/98, Stade de France, Saint-Denis,France,1998
1645,Tunisia,Romania,T,1,1,Group,06/26/98, Stade de France, Saint-Denis,France,1998
1646,Colombia,England,L,0,2,Group,06/26/98, Stade Félix Bollaert, Lens,France,1998
1646,England,Colombia,W,2,0,Group,06/26/98, Stade Félix Bollaert, Lens,France,1998
1647,Japan,Jamaica,L,1,2,Group,06/26/98, Stade Gerland, Lyon,France,1998
1647,Jamaica,Japan,W,2,1,Group,06/26/98, Stade Gerland, Lyon,France,1998
1648,Argentina,Croatia,W,1,0,Group,06/26/98, Parc Lescure, Bordeaux,France,1998
1648,Croatia,Argentina,L,0,1,Group,06/26/98, Parc Lescure, Bordeaux,France,1998
1649,Brazil,Chile,W,4,1,Round of 16,06/27/98, Parc des Princes, Paris,France,1998
1649,Chile,Brazil,L,1,4,Round of 16,06/27/98, Parc des Princes, Paris,France,1998
1650,Italy,Norway,W,1,0,Round of 16,06/27/98, Stade Vélodrome, Marseille,France,1998
1650,Norway,Italy,L,0,1,Round of 16,06/27/98, Stade Vélodrome, Marseille,France,1998
1651,Nigeria,Denmark,L,1,4,Round of 16,06/28/98, Stade de France, Saint-Denis,France,1998
1651,Denmark,Nigeria,W,4,1,Round of 16,06/28/98, Stade de France, Saint-Denis,France,1998
1652,France,Paraguay,W,1,0,Round of 16,06/28/98, Stade Félix Bollaert, Lens,France,1998
1652,Paraguay,France,L,0,1,Round of 16,06/28/98, Stade Félix Bollaert, Lens,France,1998
1653,Germany,Mexico,W,2,1,Round of 16,06/29/98, Stade de la Mosson, Montpellier,France,1998
1653,Mexico,Germany,L,1,2,Round of 16,06/29/98, Stade de la Mosson, Montpellier,France,1998
1654,Netherlands,Yugoslavia,W,2,1,Round of 16,06/29/98, Stade de Toulouse, Toulouse,France,1998
1654,Yugoslavia,Netherlands,L,1,2,Round of 16,06/29/98, Stade de Toulouse, Toulouse,France,1998
1655,Argentina,England,W,4,3,Round of 16,06/30/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1655,England,Argentina,L,3,4,Round of 16,06/30/98, Stade Geoffroy-Guichard, Saint-Étienne,France,1998
1656,Romania,Croatia,L,0,1,Round of 16,06/30/98, Parc Lescure, Bordeaux,France,1998
1656,Croatia,Romania,W,1,0,Round of 16,06/30/98, Parc Lescure, Bordeaux,France,1998
1657,Italy,France,L,3,4,Quarter Final,07/03/98, Stade de France, Saint-Denis,France,1998
1657,France,Italy,W,4,3,Quarter Final,07/03/98, Stade de France, Saint-Denis,France,1998
1658,Brazil,Denmark,W,3,2,Quarter Final,07/03/98, Stade de la Beaujoire, Nantes,France,1998
1658,Denmark,Brazil,L,2,3,Quarter Final,07/03/98, Stade de la Beaujoire, Nantes,France,1998
1659,Germany,Croatia,L,0,3,Quarter Final,07/04/98, Stade Gerland, Lyon,France,1998
1659,Croatia,Germany,W,3,0,Quarter Final,07/04/98, Stade Gerland, Lyon,France,1998
1660,Netherlands,Argentina,W,2,1,Quarter Final,07/04/98, Stade Vélodrome, Marseille,France,1998
1660,Argentina,Netherlands,L,1,2,Quarter Final,07/04/98, Stade Vélodrome, Marseille,France,1998
1661,Brazil,Netherlands,W,4,2,Semi Final,07/07/98, Stade Vélodrome, Marseille,France,1998
1661,Netherlands,Brazil,L,2,4,Semi Final,07/07/98, Stade Vélodrome, Marseille,France,1998
1662,France,Croatia,W,2,1,Semi Final,07/08/98, Stade de France, Saint-Denis,France,1998
1662,Croatia,France,L,1,2,Semi Final,07/08/98, Stade de France, Saint-Denis,France,1998
1663,Netherlands,Croatia,L,1,2,Third Place,07/11/98, Parc des Princes, Paris,France,1998
1663,Croatia,Netherlands,W,2,1,Third Place,07/11/98, Parc des Princes, Paris,France,1998
1664,Brazil,France,L,0,3,Final,07/12/98, Stade de France, Saint-Denis,France,1998
1664,France,Brazil,W,3,0,Final,07/12/98, Stade de France, Saint-Denis,France,1998
1701,France,Senegal,L,0,1,Group,05/31/02, Seoul World Cup Stadium, Seoul,South Korea,2002
1701,Senegal,France,W,1,0,Group,05/31/02, Seoul World Cup Stadium, Seoul,South Korea,2002
1702,Ireland,Cameroon,T,1,1,Group,06/01/02, Niigata Stadium, Niigata,Japan,2002
1702,Cameroon,Ireland,T,1,1,Group,06/01/02, Niigata Stadium, Niigata,Japan,2002
1703,Uruguay,Denmark,L,1,2,Group,06/01/02, Munsu Cup Stadium, Ulsan,South Korea,2002
1703,Denmark,Uruguay,W,2,1,Group,06/01/02, Munsu Cup Stadium, Ulsan,South Korea,2002
1704,Germany,Saudi Arabia,W,8,0,Group,06/01/02, Sapporo Dome, Sapporo,Japan,2002
1704,Saudi Arabia,Germany,L,0,8,Group,06/01/02, Sapporo Dome, Sapporo,Japan,2002
1705,England,Sweden,T,1,1,Group,06/02/02, Saitama Stadium, Saitama,Japan,2002
1705,Sweden,England,T,1,1,Group,06/02/02, Saitama Stadium, Saitama,Japan,2002
1706,Paraguay,South Africa,T,2,2,Group,06/02/02, Asiad Main Stadium, Busan,South Korea,2002
1706,South Africa,Paraguay,T,2,2,Group,06/02/02, Asiad Main Stadium, Busan,South Korea,2002
1707,Argentina,Nigeria,W,1,0,Group,06/02/02, Kashima Soccer Stadium, Ibaraki,Japan,2002
1707,Nigeria,Argentina,L,0,1,Group,06/02/02, Kashima Soccer Stadium, Ibaraki,Japan,2002
1708,Spain,Slovenia,W,3,1,Group,06/02/02, Gwangju World Cup Stadium, Gwangju,South Korea,2002
1708,Slovenia,Spain,L,1,3,Group,06/02/02, Gwangju World Cup Stadium, Gwangju,South Korea,2002
1709,Croatia,Mexico,L,0,1,Group,06/03/02, Niigata Stadium, Niigata,Japan,2002
1709,Mexico,Croatia,W,1,0,Group,06/03/02, Niigata Stadium, Niigata,Japan,2002
1710,Brazil,Turkey,W,2,1,Group,06/03/02, Munsu Cup Stadium, Ulsan,South Korea,2002
1710,Turkey,Brazil,L,1,2,Group,06/03/02, Munsu Cup Stadium, Ulsan,South Korea,2002
1711,Italy,Ecuador,W,2,0,Group,06/03/02, Sapporo Dome, Sapporo,Japan,2002
1711,Ecuador,Italy,L,0,2,Group,06/03/02, Sapporo Dome, Sapporo,Japan,2002
1712,China,Costa Rica,L,0,2,Group,06/04/02, Gwangju World Cup Stadium, Gwangju,South Korea,2002
1712,Costa Rica,China,W,2,0,Group,06/04/02, Gwangju World Cup Stadium, Gwangju,South Korea,2002
1713,Japan,Belgium,T,2,2,Group,06/04/02, Saitama Stadium, Saitama,Japan,2002
1713,Belgium,Japan,T,2,2,Group,06/04/02, Saitama Stadium, Saitama,Japan,2002
1714,South Korea,Poland,W,2,0,Group,06/04/02, Asiad Main Stadium, Busan,South Korea,2002
1714,Poland,South Korea,L,0,2,Group,06/04/02, Asiad Main Stadium, Busan,South Korea,2002
1715,Russia,Tunisia,W,2,0,Group,06/05/02, Kobe Wing Stadium, Kobe,Japan,2002
1715,Tunisia,Russia,L,0,2,Group,06/05/02, Kobe Wing Stadium, Kobe,Japan,2002
1716,United States,Portugal,W,3,2,Group,06/05/02, Suwon World Cup Stadium, Suwon,South Korea,2002
1716,Portugal,United States,L,2,3,Group,06/05/02, Suwon World Cup Stadium, Suwon,South Korea,2002
1717,Germany,Republic of Ireland,T,1,1,Group,06/05/02, Kashima Soccer Stadium, Ibaraki,Japan,2002
1717,Republic of Ireland,Germany,T,1,1,Group,06/05/02, Kashima Soccer Stadium, Ibaraki,Japan,2002
1718,France,Uruguay,T,0,0,Group,06/06/02, Asiad Main Stadium, Busan,South Korea,2002
1718,Uruguay,France,T,0,0,Group,06/06/02, Asiad Main Stadium, Busan,South Korea,2002
1719,Denmark,Senegal,T,1,1,Group,06/06/02, Daegu World Cup Stadium, Daegu,South Korea,2002
